gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1563882181,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419e,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.716,135.736,200.0,,,,0.0,0.0,2005-09-13T21:21:29Z,13,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419e,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.639Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882180,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-41a5,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.68,135.736,200.0,,,,0.0,0.0,2005-09-13T08:09:23Z,13,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-41a5,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.639Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882179,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-418c,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.908,135.642,200.0,,,,0.0,0.0,2005-09-16T10:49:23Z,16,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-418c,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.640Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882178,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4197,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.706,135.864,200.0,,,,0.0,0.0,2005-09-15T04:47:00Z,15,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4197,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.640Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882177,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4182,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.517,137.788,200.0,,,,0.0,0.0,2005-09-17T23:24:19Z,17,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4182,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.640Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882176,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4178,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.99,135.493,200.0,,,,0.0,0.0,2005-09-18T20:21:47Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4178,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882175,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417f,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.067,135.697,200.0,,,,0.0,0.0,2005-09-18T05:57:01Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417f,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.634Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882174,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416b,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.219,135.707,200.0,,,,0.0,0.0,2005-09-19T20:34:44Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416b,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882173,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416f,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.177,135.748,200.0,,,,0.0,0.0,2005-09-19T08:55:31Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416f,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882172,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4180,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.691,136.097,200.0,,,,0.0,0.0,2005-09-18T04:18:59Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4180,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882171,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4153,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.29,135.568,200.0,,,,0.0,0.0,2005-09-22T00:17:31Z,22,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4153,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882170,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416d,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.218,135.746,200.0,,,,0.0,0.0,2005-09-19T12:46:07Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416d,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882169,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416a,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.296,135.722,200.0,,,,0.0,0.0,2005-09-19T23:09:43Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416a,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.633Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882168,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4181,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.218,136.023,200.0,,,,0.0,0.0,2005-09-18T01:13:32Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4181,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.633Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882167,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417a,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.124,135.688,200.0,,,,0.0,0.0,2005-09-18T17:05:04Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417a,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.633Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882166,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4175,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.191,135.721,200.0,,,,0.0,0.0,2005-09-18T23:22:24Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4175,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.633Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882165,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4168,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.283,135.68,200.0,,,,0.0,0.0,2005-09-20T00:49:48Z,20,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4168,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882164,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419c,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.762,135.684,200.0,,,,0.0,0.0,2005-09-14T12:58:35Z,14,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419c,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882163,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4172,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.153,135.712,200.0,,,,0.0,0.0,2005-09-19T05:32:44Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4172,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882162,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4186,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.985,135.808,200.0,,,,0.0,0.0,2005-09-17T06:01:16Z,17,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4186,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882161,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419a,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.797,135.712,200.0,,,,0.0,0.0,2005-09-14T19:13:50Z,14,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-419a,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882160,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-415f,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.268,135.578,200.0,,,,0.0,0.0,2005-09-20T21:55:20Z,20,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-415f,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.630Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882159,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416e,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.278,135.92,200.0,,,,0.0,0.0,2005-09-19T11:49:23Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416e,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882158,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4155,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.288,135.462,200.0,,,,0.0,0.0,2005-09-21T21:32:23Z,21,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4155,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882157,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4174,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.16,135.695,200.0,,,,0.0,0.0,2005-09-19T00:16:12Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4174,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882156,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417e,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.986,136.065,200.0,,,,0.0,0.0,2005-09-18T07:43:27Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-417e,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.632Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882155,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4185,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-7.823,135.573,200.0,,,,0.0,0.0,2005-09-17T06:31:04Z,17,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4185,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.631Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882154,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416c,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.226,135.73,200.0,,,,0.0,0.0,2005-09-19T15:10:19Z,19,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-416c,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.636Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882153,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4179,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.174,135.462,200.0,,,,0.0,0.0,2005-09-18T18:39:54Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4179,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.635Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882152,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4177,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.133,135.661,200.0,,,,0.0,0.0,2005-09-18T20:56:03Z,18,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4177,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.636Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
1563882151,e9493ed6-55ba-43e8-bcda-fef47ba441e3,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4161,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,,SPECIES,"Lepidochelys olivacea (Eschscholtz, 1829)",Lepidochelys olivacea,,AU,Wunpirri Island,,present,1,5fa89f68-9af0-4a0d-8998-ea39695c1db9,-8.261,135.61,200.0,,,,0.0,0.0,2005-09-20T07:26:51Z,20,9,2005,2442153,2442153,MACHINE_OBSERVATION,IMOS,aodn_nt_sattag_oliveridley_location_data,aodn_nt_sattag_oliveridley_location_data.fid-7d3b6a56_15c8b7b9257_-4161,,,,CC_BY_4_0,,,,,2020-02-10T11:20:58.636Z,,COORDINATE_PRECISION_INVALID;COUNTRY_COORDINATE_MISMATCH
